"sysbench","setId","vmId"
"9.0196s",9,46
"9.0279s",9,46
"9.0265s",9,46
"9.0230s",9,46
"9.0210s",9,47
"9.0403s",9,47
"9.0169s",9,47
"9.0156s",9,47
"9.0239s",9,47
"9.0168s",9,47
"9.0200s",9,47
"9.0272s",9,47
"9.0273s",9,47
"9.0159s",9,47
"9.0383s",9,48
"9.0174s",9,48
"9.0213s",9,48
"9.0235s",9,48
"9.0191s",9,48
"9.0189s",9,48
"9.0230s",9,48
"9.0244s",9,48
"9.0183s",9,48
"9.0196s",9,48
"9.0223s",10,1
"9.0370s",10,1
"9.0165s",10,1
"9.0275s",10,1
"9.0209s",10,1
"9.0200s",10,1
"9.0183s",10,1
"9.0238s",10,1
"9.0197s",10,1
"9.0205s",10,1
"9.0240s",10,2
"9.0327s",10,2
"9.0159s",10,2
"9.0209s",10,2
"9.0166s",10,2
"9.0198s",10,2
"9.0205s",10,2
"9.0216s",10,2
"9.0288s",10,2
"9.0202s",10,2
"9.0219s",10,3
"9.0404s",10,3
"9.0157s",10,3
"9.0169s",10,3
"9.0193s",10,3
"9.0186s",10,3
"9.0197s",10,3
"9.0254s",10,3
"9.0188s",10,3
"9.0189s",10,3
"9.0255s",10,4
"9.0236s",10,4
"9.0176s",10,4
"9.0196s",10,4
"9.0167s",10,4
"9.0152s",10,4
"9.0193s",10,4
"9.0236s",10,4
"9.0175s",10,4
"9.0203s",10,4
"9.0273s",10,5
"9.0309s",10,5
"9.0143s",10,5
"9.0210s",10,5
"9.0225s",10,5
"9.0149s",10,5
"9.0247s",10,5
"9.0317s",10,5
"9.0212s",10,5
"9.0213s",10,5
"9.0340s",10,7
"9.0193s",10,7
"9.0237s",10,7
"9.0205s",10,7
"9.0182s",10,7
"9.0188s",10,7
"9.0304s",10,7
"9.0190s",10,7
"9.0203s",10,7
"9.0394s",10,7
"9.0260s",10,8
"9.0305s",10,8
"9.0200s",10,8
"9.0172s",10,8
"9.0270s",10,8
"9.0173s",10,8
"9.0181s",10,8
"9.0247s",10,8
"9.0290s",10,8
"9.0219s",10,8
"9.0177s",10,11
"9.0279s",10,11
"9.0288s",10,11
"9.0196s",10,11
"9.0258s",10,11
"9.0191s",10,11
"9.0278s",10,11
"9.0224s",10,11
"9.0229s",10,11
"9.0205s",10,11
"9.0246s",10,13
"9.0326s",10,13
"9.0258s",10,13
"9.0178s",10,13
"9.0243s",10,13
"9.0283s",10,13
"9.0238s",10,13
"9.0331s",10,13
"9.0203s",10,13
"9.0276s",10,13
"9.0313s",10,14
"9.0367s",10,14
"9.0223s",10,14
"9.0212s",10,14
"9.0167s",10,14
"9.0162s",10,14
"9.0284s",10,14
"9.0208s",10,14
"9.0196s",10,14
"9.0219s",10,14
"9.0371s",10,16
"9.0159s",10,16
"9.0223s",10,16
"9.0234s",10,16
"9.0157s",10,16
"9.0154s",10,16
"9.0187s",10,16
"9.0195s",10,16
"9.0169s",10,16
"9.0204s",10,16
"9.0250s",10,18
"9.0189s",10,18
"9.0232s",10,18
"9.0182s",10,18
"9.0199s",10,18
"9.0324s",10,18
"9.0224s",10,18
"9.0180s",10,18
"9.0196s",10,18
"9.0230s",10,18
"9.0164s",10,21
"9.0244s",10,21
"9.0203s",10,21
"9.0290s",10,21
"9.0207s",10,21
"9.0245s",10,21
"9.0235s",10,21
"9.0201s",10,21
"9.0188s",10,21
"9.0247s",10,21
"9.0218s",10,22
"9.0312s",10,22
"9.0227s",10,22
"9.0211s",10,22
"9.0228s",10,22
"9.0177s",10,22
"9.0175s",10,22
"9.0271s",10,22
"9.0225s",10,22
"9.0215s",10,22
"9.0222s",10,23
"9.0175s",10,23
"9.0259s",10,23
"9.0381s",10,23
"9.0368s",10,23
"9.0220s",10,23
"9.0354s",10,23
"9.0192s",10,23
"9.0201s",10,23
"9.0288s",10,23
"9.0209s",10,25
"9.0493s",10,25
"9.0186s",10,25
"9.0245s",10,25
"9.0215s",10,25
"9.0171s",10,25
"9.0205s",10,25
"9.0260s",10,25
"9.0201s",10,25
"9.0232s",10,25
"9.0280s",10,26
"9.0237s",10,26
"9.0207s",10,26
"9.0232s",10,26
"9.0183s",10,26
"9.0188s",10,26
"9.0289s",10,26
"9.0222s",10,26
"9.0164s",10,26
"9.0264s",10,26
"9.0181s",10,27
"9.0214s",10,27
"9.0251s",10,27
"9.0166s",10,27
"9.0195s",10,27
"9.0181s",10,27
"9.0214s",10,27
"9.0296s",10,27
"9.0184s",10,27
"9.0163s",10,27
"9.0182s",10,28
"9.0417s",10,28
"9.0178s",10,28
"9.0158s",10,28
"9.0192s",10,28
"9.0176s",10,28
"9.0166s",10,28
"9.0245s",10,28
"9.0179s",10,28
"9.0167s",10,28
"9.0496s",10,29
"9.0225s",10,29
"9.0173s",10,29
"9.0261s",10,29
"9.0239s",10,29
"9.0229s",10,29
"9.0249s",10,29
"9.0198s",10,29
"9.0184s",10,29
"9.0375s",10,29
"9.0233s",10,30
"9.0330s",10,30
"9.0151s",10,30
"9.0187s",10,30
"9.0215s",10,30
"9.0160s",10,30
"9.0177s",10,30
"9.0234s",10,30
"9.0175s",10,30
"9.0175s",10,30
"9.0237s",10,31
"9.0341s",10,31
"9.0189s",10,31
"9.0221s",10,31
"9.0198s",10,31
"9.0152s",10,31
"9.0222s",10,31
"9.0291s",10,31
"9.0207s",10,31
"9.0204s",10,31
"9.0308s",10,32
"9.0408s",10,32
"9.0260s",10,32
"9.0219s",10,32
"9.0171s",10,32
"9.0185s",10,32
"9.0289s",10,32
"9.0177s",10,32
"9.0205s",10,32
"9.0345s",10,32
"9.0221s",10,33
"9.0319s",10,33
"9.0154s",10,33
"9.0210s",10,33
"9.0224s",10,33
"9.0155s",10,33
"9.0210s",10,33
"9.0294s",10,33
"9.0162s",10,33
"9.0167s",10,33
"9.0186s",10,34
"9.0435s",10,34
"9.0199s",10,34
"9.0176s",10,34
"9.0228s",10,34
"9.0161s",10,34
"9.0180s",10,34
"9.0248s",10,34
"9.0159s",10,34
"9.0194s",10,34
"9.0296s",10,35
"9.0326s",10,35
"9.0247s",10,35
"9.0244s",10,35
"9.0275s",10,35
"9.0226s",10,35
"9.0299s",10,35
"9.0311s",10,35
"9.0189s",10,35
"9.0243s",10,35
"9.0237s",10,36
"9.0388s",10,36
"9.0189s",10,36
"9.0157s",10,36
"9.0158s",10,36
"9.0171s",10,36
"9.0184s",10,36
"9.0261s",10,36
"9.0177s",10,36
"9.0194s",10,36
"9.0275s",10,37
"9.0325s",10,37
"9.0257s",10,37
"9.0241s",10,37
"9.0209s",10,37
"9.0250s",10,37
"9.0287s",10,37
"9.0200s",10,37
"9.0193s",10,37
"9.0204s",10,37
"9.0383s",10,38
"9.0220s",10,38
"9.0187s",10,38
"9.0267s",10,38
"9.0171s",10,38
"9.0219s",10,38
"9.0251s",10,38
"9.0190s",10,38
"9.0197s",10,38
"9.0310s",10,38
"9.0295s",10,39
"9.0197s",10,39
"9.0200s",10,39
"9.0165s",10,39
"9.0164s",10,39
"9.0224s",10,39
"9.0202s",10,39
"9.0252s",10,39
"9.0231s",10,39
"9.0257s",10,39
"9.0218s",10,41
"9.0312s",10,41
"9.0152s",10,41
"9.0191s",10,41
"9.0209s",10,41
"9.0176s",10,41
"9.0230s",10,41
"9.0183s",10,41
"9.0172s",10,41
"9.0228s",10,41
"9.0369s",10,42
"9.0217s",10,42
"9.0286s",10,42
"9.0214s",10,42
"9.0264s",10,42
"9.0280s",10,42
"9.0191s",10,42
"9.0173s",10,42
"9.0253s",10,42
"9.0240s",10,42
"9.0343s",10,43
"9.0299s",10,43
"9.0175s",10,43
"9.0244s",10,43
"9.0171s",10,43
"9.0165s",10,43
"9.0208s",10,43
"9.0246s",10,43
"9.0186s",10,43
"9.0184s",10,43
"9.0214s",10,44
"9.0273s",10,44
"9.0183s",10,44
"9.0211s",10,44
"9.0170s",10,44
"9.0168s",10,44
"9.0180s",10,44
"9.0235s",10,44
"9.0240s",10,44
"9.0208s",10,44
"9.0182s",10,45
"9.0201s",10,45
"9.0309s",10,45
"9.0306s",10,45
"9.0184s",10,45
"9.0249s",10,45
"9.0253s",10,45
"9.0199s",10,45
"9.0224s",10,45
"9.0244s",10,45
"9.0298s",10,46
"9.0311s",10,46
"9.0278s",10,46
"9.0204s",10,46
"9.0204s",10,46
"9.0174s",10,46
"9.0186s",10,46
"9.0243s",10,46
"9.0190s",10,46
"9.0299s",10,46
"9.0167s",10,47
"9.0375s",10,47
"9.0245s",10,47
"9.0164s",10,47
"9.0222s",10,47
"9.0168s",10,47
"9.0186s",10,47
"9.0278s",10,47
"9.0196s",10,47
"9.0214s",10,47
"9.0392s",10,48
"9.0157s",10,48
"9.0154s",10,48
"9.0226s",10,48
"9.0171s",10,48
"9.0174s",10,48
"9.0220s",10,48
"9.0188s",10,48
"9.0174s",10,48
"9.0232s",10,48
"9.0297s",11,1
"9.0259s",11,1
"9.0158s",11,1
"9.0162s",11,1
"9.0232s",11,1
"9.0198s",11,1
"9.0213s",11,1
"9.0234s",11,1
"9.0212s",11,1
"9.0196s",11,1
"9.0270s",11,2
"9.0275s",11,2
"9.0176s",11,2
"9.0181s",11,2
"9.0177s",11,2
"9.0166s",11,2
"9.0166s",11,2
"9.0218s",11,2
"9.0160s",11,2
"9.0163s",11,2
"9.0226s",11,3
"9.0318s",11,3
"9.0231s",11,3
"9.0170s",11,3
"9.0226s",11,3
"9.0177s",11,3
"9.0185s",11,3
"9.0233s",11,3
"9.0178s",11,3
"9.0180s",11,3
"9.0344s",11,4
"9.0354s",11,4
"9.0163s",11,4
"9.0248s",11,4
"9.0253s",11,4
"9.0204s",11,4
"9.0189s",11,4
"9.0254s",11,4
"9.0174s",11,4
"9.0155s",11,4
"9.0194s",11,5
"9.0413s",11,5
"9.0200s",11,5
"9.0184s",11,5
"9.0267s",11,5
"9.0192s",11,5
"9.0187s",11,5
"9.0295s",11,5
"9.0169s",11,5
"9.0210s",11,5
"9.0505s",11,7
"9.0196s",11,7
"9.0194s",11,7
"9.0309s",11,7
"9.0201s",11,7
"9.0190s",11,7
"9.0222s",11,7
"9.0203s",11,7
"9.0192s",11,7
"9.0236s",11,7
"9.0233s",11,8
"9.0302s",11,8
"9.0204s",11,8
"9.0205s",11,8
"9.0268s",11,8
"9.0195s",11,8
"9.0188s",11,8
"9.0288s",11,8
"9.0219s",11,8
"9.0219s",11,8
"9.0185s",11,11
"9.0386s",11,11
"9.0306s",11,11
"9.0178s",11,11
"9.0225s",11,11
"9.0202s",11,11
"9.0187s",11,11
"9.0252s",11,11
"9.0215s",11,11
"9.0186s",11,11
"9.0203s",11,13
"9.0497s",11,13
"9.0180s",11,13
"9.0178s",11,13
"9.0286s",11,13
"9.0189s",11,13
"9.0188s",11,13
"9.0288s",11,13
"9.0198s",11,13
"9.0237s",11,13
"9.0317s",11,14
"9.0323s",11,14
"9.0157s",11,14
"9.0236s",11,14
"9.0215s",11,14
"9.0173s",11,14
"9.0211s",11,14
"9.0238s",11,14
"9.0184s",11,14
"9.0248s",11,14
"9.0278s",11,16
"9.0167s",11,16
"9.0155s",11,16
"9.0315s",11,16
"9.0166s",11,16
"9.0164s",11,16
"9.0205s",11,16
"9.0227s",11,16
"9.0184s",11,16
"9.0158s",11,16
"9.0193s",11,18
"9.0270s",11,18
"9.0268s",11,18
"9.0211s",11,18
"9.0193s",11,18
"9.0284s",11,18
"9.0228s",11,18
"9.0219s",11,18
"9.0251s",11,18
"9.0245s",11,18
"9.0157s",11,21
"9.0260s",11,21
"9.0202s",11,21
"9.0156s",11,21
"9.0151s",11,21
"9.0251s",11,21
"9.0169s",11,21
"9.0237s",11,21
"9.0255s",11,21
"9.0272s",11,21
"9.0338s",11,23
"9.0218s",11,23
"9.0196s",11,23
"9.0349s",11,23
"9.0377s",11,23
"9.0183s",11,23
"9.0276s",11,23
"9.0203s",11,23
"9.0282s",11,23
"9.0305s",11,23
"9.0201s",11,25
"9.0350s",11,25
"9.0167s",11,25
"9.0168s",11,25
"9.0240s",11,25
"9.0233s",11,25
"9.0183s",11,25
"9.0250s",11,25
"9.0190s",11,25
"9.0203s",11,25
"9.0266s",11,26
"9.0325s",11,26
"9.0182s",11,26
"9.0211s",11,26
"9.0264s",11,26
"9.0186s",11,26
"9.0200s",11,26
"9.0251s",11,26
"9.0233s",11,26
"9.0211s",11,26
"9.0165s",11,27
"9.0331s",11,27
"9.0309s",11,27
"9.0177s",11,27
"9.0295s",11,27
"9.0167s",11,27
"9.0210s",11,27
"9.0252s",11,27
"9.0253s",11,27
"9.0165s",11,27
"9.0192s",11,28
"9.0425s",11,28
"9.0192s",11,28
"9.0193s",11,28
"9.0202s",11,28
"9.0191s",11,28
"9.0158s",11,28
"9.0256s",11,28
"9.0205s",11,28
"9.0236s",11,28
"9.0406s",11,29
"9.0201s",11,29
"9.0203s",11,29
"9.0208s",11,29
"9.0253s",11,29
"9.0172s",11,29
"9.0266s",11,29
"9.0226s",11,29
"9.0219s",11,29
"9.0335s",11,29
"9.0162s",11,30
"9.0493s",11,30
"9.0164s",11,30
"9.0163s",11,30
"9.0204s",11,30
"9.0161s",11,30
"9.0186s",11,30
"9.0234s",11,30
"9.0197s",11,30
"9.0179s",11,30
"9.0266s",11,31
"9.0308s",11,31
"9.0206s",11,31
"9.0227s",11,31
"9.0175s",11,31
"9.0168s",11,31
"9.0248s",11,31
"9.0296s",11,31
"9.0202s",11,31
"9.0238s",11,31
"9.0324s",11,32
"9.0353s",11,32
"9.0223s",11,32
"9.0254s",11,32
"9.0216s",11,32
"9.0175s",11,32
"9.0244s",11,32
"9.0183s",11,32
"9.0186s",11,32
"9.0224s",11,32
"9.0253s",11,33
"9.0286s",11,33
"9.0172s",11,33
"9.0233s",11,33
"9.0302s",11,33
"9.0170s",11,33
"9.0188s",11,33
"9.0254s",11,33
"9.0282s",11,33
"9.0198s",11,33
"9.0176s",11,34
"9.0456s",11,34
"9.0215s",11,34
"9.0161s",11,34
"9.0304s",11,34
"9.0154s",11,34
"9.0167s",11,34
"9.0255s",11,34
"9.0190s",11,34
"9.0155s",11,34
"9.0316s",11,35
"9.0328s",11,35
"9.0228s",11,35
"9.0291s",11,35
"9.0271s",11,35
"9.0254s",11,35
"9.0256s",11,35
"9.0387s",11,35
"9.0222s",11,35
"9.0193s",11,35
"9.0245s",11,36
"9.0335s",11,36
"9.0180s",11,36
"9.0242s",11,36
"9.0212s",11,36
"9.0161s",11,36
"9.0186s",11,36
"9.0242s",11,36
"9.0168s",11,36
"9.0218s",11,36
"9.0309s",11,37
"9.0244s",11,37
"9.0229s",11,37
"9.0222s",11,37
"9.0222s",11,37
"9.0165s",11,37
"9.0232s",11,37
"9.0188s",11,37
"9.0221s",11,37
"9.0176s",11,37
"9.0423s",11,38
"9.0181s",11,38
"9.0176s",11,38
"9.0213s",11,38
"9.0213s",11,38
"9.0184s",11,38
"9.0254s",11,38
"9.0212s",11,38
"9.0157s",11,38
"9.0276s",11,38
"9.0214s",11,39
"9.0216s",11,39
"9.0296s",11,39
"9.0219s",11,39
"9.0182s",11,39
"9.0242s",11,39
"9.0184s",11,39
"9.0183s",11,39
"9.0246s",11,39
"9.0250s",11,39
"9.0297s",11,41
"9.0331s",11,41
"9.0150s",11,41
"9.0219s",11,41
"9.0166s",11,41
"9.0168s",11,41
"9.0278s",11,41
"9.0162s",11,41
"9.0183s",11,41
"9.0256s",11,41
"9.0318s",11,42
"9.0249s",11,42
"9.0227s",11,42
"9.0181s",11,42
"9.0181s",11,42
"9.0280s",11,42
"9.0223s",11,42
"9.0218s",11,42
"9.0230s",11,42
"9.0338s",11,42
"9.0460s",11,43
"9.0308s",11,43
"9.0173s",11,43
"9.0230s",11,43
"9.0332s",11,43
"9.0203s",11,43
"9.0194s",11,43
"9.0352s",11,43
"9.0204s",11,43
"9.0198s",11,43
"9.0264s",11,44
"9.0368s",11,44
"9.0191s",11,44
"9.0218s",11,44
"9.0170s",11,44
"9.0216s",11,44
"9.0197s",11,44
"9.0297s",11,44
"9.0175s",11,44
"9.0185s",11,44
"9.0208s",11,45
"9.0179s",11,45
"9.0368s",11,45
"9.0321s",11,45
"9.0191s",11,45
"9.0236s",11,45
"9.0192s",11,45
"9.0298s",11,45
"9.0255s",11,45
"9.0185s",11,45
"9.0366s",11,46
"9.0350s",11,46
"9.0175s",11,46
"9.0214s",11,46
"9.0209s",11,46
"9.0190s",11,46
"9.0193s",11,46
"9.0249s",11,46
"9.0225s",11,46
"9.0229s",11,46
"9.0169s",11,47
"9.0403s",11,47
"9.0165s",11,47
"9.0169s",11,47
"9.0187s",11,47
"9.0168s",11,47
"9.0175s",11,47
"9.0243s",11,47
"9.0264s",11,47
"9.0162s",11,47
"9.0446s",11,48
"9.0152s",11,48
"9.0163s",11,48
"9.0208s",11,48
"9.0191s",11,48
"9.0185s",11,48
"9.0260s",11,48
"9.0195s",11,48
"9.0169s",11,48
"9.0210s",11,48
"9.0244s",12,1
"9.0338s",12,1
"9.0155s",12,1
"9.0192s",12,1
"9.0224s",12,1
"9.0209s",12,1
"9.0273s",12,1
"9.0268s",12,1
"9.0197s",12,1
"9.0186s",12,1
"9.0249s",12,2
"9.0294s",12,2
"9.0178s",12,2
"9.0223s",12,2
"9.0166s",12,2
"9.0155s",12,2
"9.0198s",12,2
"9.0252s",12,2
"9.0244s",12,2
"9.0232s",12,2
"9.0204s",12,3
"9.0374s",12,3
"9.0180s",12,3
"9.0235s",12,3
"9.0224s",12,3
"9.0222s",12,3
"9.0194s",12,3
"9.0250s",12,3
"9.0183s",12,3
"9.0183s",12,3
"9.0242s",12,4
"9.0322s",12,4
"9.0196s",12,4
"9.0236s",12,4
"9.0169s",12,4
"9.0242s",12,4
"9.0187s",12,4
"9.0274s",12,4
"9.0165s",12,4
"9.0172s",12,4
"9.0216s",12,5
"9.0343s",12,5
"9.0247s",12,5
"9.0175s",12,5
"9.0219s",12,5
"9.0170s",12,5
"9.0270s",12,5
"9.0250s",12,5
"9.0189s",12,5
"9.0211s",12,5
"9.0361s",12,7
"9.0177s",12,7
"9.0181s",12,7
"9.0191s",12,7
"9.0247s",12,7
"9.0193s",12,7
"9.0309s",12,7
"9.0193s",12,7
"9.0180s",12,7
"9.0225s",12,7
"9.0224s",12,8
"9.0326s",12,8
"9.0179s",12,8
"9.0190s",12,8
"9.0234s",12,8
"9.0185s",12,8
"9.0204s",12,8
"9.0249s",12,8
"9.0194s",12,8
"9.0172s",12,8
"9.0182s",12,11
"9.0254s",12,11
"9.0281s",12,11
"9.0166s",12,11
"9.0232s",12,11
"9.0165s",12,11
"9.0182s",12,11
"9.0256s",12,11
"9.0191s",12,11
"9.0182s",12,11
"9.0259s",12,14
"9.0353s",12,14
"9.0172s",12,14
"9.0247s",12,14
"9.0188s",12,14
"9.0165s",12,14
"9.0206s",12,14
"9.0285s",12,14
"9.0231s",12,14
"9.0228s",12,14
"9.0245s",12,16
"9.0300s",12,16
"9.0154s",12,16
"9.0232s",12,16
"9.0251s",12,16
"9.0202s",12,16
"9.0248s",12,16
"9.0296s",12,16
"9.0191s",12,16
"9.0186s",12,16
"9.0185s",12,18
"9.0197s",12,18
"9.0321s",12,18
"9.0238s",12,18
"9.0183s",12,18
"9.0259s",12,18
"9.0238s",12,18
"9.0203s",12,18
"9.0198s",12,18
"9.0236s",12,18
"9.0186s",12,21
"9.0197s",12,21
"9.0160s",12,21
"9.0237s",12,21
"9.0245s",12,21
"9.0245s",12,21
"9.0212s",12,21
"9.0243s",12,21
"9.0208s",12,21
"9.0265s",12,21
"9.0263s",12,23
"9.0187s",12,23
"9.0190s",12,23
"9.0230s",12,23
"9.0350s",12,23
"9.0190s",12,23
"9.0284s",12,23
"9.0186s",12,23
"9.0191s",12,23
"9.0255s",12,23
"9.0184s",12,25
"9.0357s",12,25
"9.0198s",12,25
"9.0191s",12,25
"9.0199s",12,25
"9.0171s",12,25
"9.0262s",12,25
"9.0246s",12,25
"9.0190s",12,25
"9.0203s",12,25
"9.0228s",12,26
"9.0343s",12,26
"9.0231s",12,26
"9.0215s",12,26
"9.0175s",12,26
"9.0176s",12,26
"9.0236s",12,26
"9.0262s",12,26
"9.0205s",12,26
"9.0202s",12,26
"9.0160s",12,27
"9.0327s",12,27
"9.0232s",12,27
"9.0173s",12,27
"9.0191s",12,27
"9.0240s",12,27
"9.0220s",12,27
"9.0270s",12,27
"9.0189s",12,27
"9.0178s",12,27
"9.0178s",12,28
"9.0347s",12,28
"9.0191s",12,28
"9.0214s",12,28
"9.0232s",12,28
"9.0191s",12,28
"9.0217s",12,28
"9.0244s",12,28
"9.0194s",12,28
"9.0241s",12,28
"9.0406s",12,29
"9.0171s",12,29
"9.0245s",12,29
"9.0213s",12,29
"9.0249s",12,29
"9.0191s",12,29
"9.0386s",12,29
"9.0187s",12,29
"9.0237s",12,29
"9.0325s",12,29
"9.0158s",12,30
"9.0419s",12,30
"9.0157s",12,30
"9.0191s",12,30
"9.0242s",12,30
"9.0206s",12,30
"9.0214s",12,30
"9.0291s",12,30
"9.0176s",12,30
"9.0153s",12,30
"9.0247s",12,31
"9.0325s",12,31
"9.0162s",12,31
"9.0194s",12,31
"9.0164s",12,31
"9.0180s",12,31
"9.0251s",12,31
"9.0219s",12,31
"9.0200s",12,31
"9.0200s",12,31
"9.0235s",12,32
"9.0273s",12,32
"9.0216s",12,32
"9.0230s",12,32
"9.0239s",12,32
"9.0276s",12,32
"9.0249s",12,32
"9.0198s",12,32
"9.0185s",12,32
"9.0176s",12,32
"9.0253s",12,33
"9.0338s",12,33
"9.0220s",12,33
"9.0196s",12,33
"9.0192s",12,33
"9.0194s",12,33
"9.0195s",12,33
"9.0224s",12,33
"9.0162s",12,33
"9.0235s",12,33
"9.0166s",12,34
"9.0482s",12,34
"9.0168s",12,34
"9.0159s",12,34
"9.0225s",12,34
"9.0163s",12,34
"9.0173s",12,34
"9.0246s",12,34
"9.0174s",12,34
"9.0180s",12,34
"9.0365s",12,35
"9.0390s",12,35
"9.0235s",12,35
"9.0298s",12,35
"9.0228s",12,35
"9.0244s",12,35
"9.0294s",12,35
"9.0292s",12,35
"9.0197s",12,35
"9.0206s",12,35
"9.0244s",12,36
"9.0273s",12,36
"9.0158s",12,36
"9.0180s",12,36
"9.0201s",12,36
"9.0177s",12,36
"9.0227s",12,36
"9.0237s",12,36
"9.0161s",12,36
"9.0236s",12,36
"9.0298s",12,37
"9.0245s",12,37
"9.0159s",12,37
"9.0234s",12,37
"9.0224s",12,37
"9.0285s",12,37
"9.0292s",12,37
"9.0208s",12,37
"9.0217s",12,37
"9.0189s",12,37
"9.0372s",12,38
"9.0161s",12,38
"9.0249s",12,38
"9.0209s",12,38
"9.0173s",12,38
"9.0187s",12,38
"9.0229s",12,38
"9.0180s",12,38
"9.0175s",12,38
"9.0279s",12,38
"9.0182s",12,39
"9.0194s",12,39
"9.0215s",12,39
"9.0206s",12,39
"9.0192s",12,39
"9.0257s",12,39
"9.0178s",12,39
"9.0189s",12,39
"9.0284s",12,39
"9.0199s",12,39
"9.0222s",12,41
"9.0272s",12,41
"9.0175s",12,41
"9.0184s",12,41
"9.0173s",12,41
"9.0180s",12,41
"9.0248s",12,41
"9.0177s",12,41
"9.0180s",12,41
"9.0234s",12,41
"9.0390s",12,42
"9.0167s",12,42
"9.0218s",12,42
"9.0178s",12,42
"9.0219s",12,42
"9.0241s",12,42
"9.0206s",12,42
"9.0228s",12,42
"9.0238s",12,42
"9.0249s",12,42
"9.0378s",12,43
"9.0340s",12,43
"9.0240s",12,43
"9.0233s",12,43
"9.0207s",12,43
"9.0262s",12,43
"9.0230s",12,43
"9.0318s",12,43
"9.0251s",12,43
"9.0184s",12,43
"9.0246s",12,44
"9.0368s",12,44
"9.0197s",12,44
"9.0253s",12,44
"9.0222s",12,44
"9.0216s",12,44
"9.0241s",12,44
"9.0237s",12,44
"9.0172s",12,44
"9.0233s",12,44
"9.0189s",12,45
"9.0242s",12,45
"9.0320s",12,45
"9.0257s",12,45
"9.0184s",12,45
"9.0289s",12,45
"9.0190s",12,45
"9.0186s",12,45
"9.0338s",12,45
"9.0203s",12,45
"9.0287s",12,46
"9.0272s",12,46
"9.0253s",12,46
"9.0211s",12,46
"9.0313s",12,46
"9.0257s",12,46
"9.0225s",12,46
"9.0324s",12,46
"9.0208s",12,46
"9.0244s",12,46
"9.0201s",12,47
"9.0339s",12,47
"9.0225s",12,47
"9.0143s",12,47
"9.0216s",12,47
"9.0171s",12,47
"9.0212s",12,47
"9.0224s",12,47
"9.0158s",12,47
"9.0163s",12,47
"9.0368s",12,48
"9.0172s",12,48
"9.0174s",12,48
"9.0196s",12,48
"9.0241s",12,48
"9.0172s",12,48
"9.0262s",12,48
"9.0195s",12,48
"9.0171s",12,48
"9.0248s",12,48
"9.0255s",13,1
"9.0346s",13,1
"9.0192s",13,1
"9.0159s",13,1
"9.0197s",13,1
"9.0205s",13,1
"9.0224s",13,1
"9.0264s",13,1
"9.0239s",13,1
"9.0207s",13,1
"9.0288s",13,3
"9.0377s",13,3
"9.0172s",13,3
"9.0176s",13,3
"9.0192s",13,3
"9.0268s",13,3
"9.0237s",13,3
"9.0281s",13,3
"9.0180s",13,3
"9.0174s",13,3
"9.0288s",13,4
"9.0318s",13,4
"9.0180s",13,4
"9.0172s",13,4
"9.0240s",13,4
"9.0197s",13,4
"9.0199s",13,4
"9.0293s",13,4
"9.0180s",13,4
"9.0184s",13,4
"9.0198s",13,5
"9.0348s",13,5
"9.0181s",13,5
"9.0227s",13,5
"9.0181s",13,5
"9.0205s",13,5
"9.0193s",13,5
"9.0297s",13,5
"9.0232s",13,5
"9.0177s",13,5
"9.0340s",13,7
"9.0178s",13,7
"9.0186s",13,7
"9.0195s",13,7
"9.0182s",13,7
"9.0199s",13,7
"9.0347s",13,7
"9.0189s",13,7
"9.0245s",13,7
"9.0229s",13,7
"9.0256s",13,8
"9.0305s",13,8
"9.0169s",13,8
"9.0208s",13,8
"9.0303s",13,8
"9.0249s",13,8
"9.0203s",13,8
"9.0361s",13,8
"9.0172s",13,8
"9.0177s",13,8
"9.0168s",13,11
"9.0243s",13,11
"9.0308s",13,11
"9.0180s",13,11
"9.0208s",13,11
"9.0192s",13,11
"9.0178s",13,11
"9.0273s",13,11
"9.0203s",13,11
"9.0187s",13,11
"9.0297s",13,14
"9.0307s",13,14
"9.0165s",13,14
"9.0245s",13,14
"9.0179s",13,14
"9.0165s",13,14
"9.0221s",13,14
"9.0305s",13,14
"9.0201s",13,14
"9.0197s",13,14
"9.0251s",13,16
"9.0337s",13,16
"9.0195s",13,16
"9.0206s",13,16
"9.0176s",13,16
"9.0182s",13,16
"9.0250s",13,16
"9.0262s",13,16
"9.0162s",13,16
"9.0163s",13,16
"9.0164s",13,18
"9.0207s",13,18
"9.0224s",13,18
"9.0213s",13,18
"9.0244s",13,18
"9.0400s",13,18
"9.0216s",13,18
"9.0266s",13,18
"9.0243s",13,18
"9.0206s",13,18
"9.0202s",13,21
"9.0260s",13,21
"9.0214s",13,21
"9.0253s",13,21
"9.0217s",13,21
"9.0321s",13,21
"9.0216s",13,21
"9.0211s",13,21
"9.0238s",13,21
"9.0283s",13,21
"9.0206s",13,23
"9.0236s",13,23
"9.0221s",13,23
"9.0226s",13,23
"9.0392s",13,23
"9.0228s",13,23
"9.0313s",13,23
"9.0233s",13,23
"9.0196s",13,23
"9.0234s",13,23
"9.0231s",13,25
"9.0370s",13,25
"9.0177s",13,25
"9.0185s",13,25
"9.0213s",13,25
"9.0165s",13,25
"9.0188s",13,25
"9.0324s",13,25
"9.0191s",13,25
"9.0183s",13,25
"9.0259s",13,26
"9.0322s",13,26
"9.0178s",13,26
"9.0202s",13,26
"9.0236s",13,26
"9.0191s",13,26
"9.0176s",13,26
